id,name,smiles,mw,logp,tpsa,hbd,hba,rotbonds,status,reason,pdbqt
CHEMBL2106615,BAZEDOXIFENE ACETATE,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,470.26,6.33,57.9,2,4,7,FAIL,MW=470.26; LogP=6.33,
CHEMBL2106643,MYCOPHENOLATE SODIUM,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.13,2.73,93.1,2,5,6,FAIL,TPSA=93.1,
CHEMBL2106794,NAFTAZONE,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,215.07,0.92,84.6,2,3,1,FAIL,PAINS,
CHEMBL2106829,METHAQUALONE HYDROCHLORIDE,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.11,3.0,34.9,0,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2106829.pdbqt
CHEMBL2106907,METHIODAL SODIUM,O=S(=O)(O)CI,221.88,0.27,54.4,1,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2106907.pdbqt
CHEMBL2106915,METHOPHOLINE,COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,345.15,4.52,21.7,0,3,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2106915.pdbqt
CHEMBL2106939,POLIHEXANIDE,CCCCCCNC(=N)NC(=N)N,185.16,0.57,97.8,5,2,5,FAIL,TPSA=97.8; HBD=5,
CHEMBL2107067,TESTOSTERONE UNDECANOATE,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,456.36,7.96,43.4,0,3,10,FAIL,MW=456.36; LogP=7.96; RotB=10,
CHEMBL2107175,RANELIC ACID,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,342.02,-0.08,176.2,4,7,8,FAIL,TPSA=176.2; HBD=4,
CHEMBL2107214,IOMEPROL,CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,776.85,-1.38,179.7,7,8,10,FAIL,MW=776.85; LogP=-1.38; TPSA=179.7; HBD=7; HBA=8; RotB=10,
CHEMBL2107239,IOXITALAMIC ACID,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,643.78,1.88,115.7,4,4,5,FAIL,MW=643.78; TPSA=115.7; HBD=4,
CHEMBL2107253,SULFADIMETHOXINE SODIUM,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,310.07,0.88,116.4,2,7,5,FAIL,TPSA=116.4,
CHEMBL2107260,SULFAMERAZINE SODIUM,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,264.07,1.17,98.0,2,5,3,FAIL,TPSA=98.0,
CHEMBL2107333,DIMETHYL FUMARATE,COC(=O)/C=C/C(=O)OC,144.04,-0.11,52.6,0,4,2,FAIL,MW=144.04,
CHEMBL2107354,MIFAMURTIDE,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,1236.75,5.76,376.1,10,18,52,FAIL,MW=1236.75; LogP=5.76; TPSA=376.1; HBD=10; HBA=18; RotB=52,
CHEMBL2107355,MIGALASTAT HYDROCHLORIDE,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,163.08,-2.97,93.0,5,5,1,FAIL,LogP=-2.97; TPSA=93.0; HBD=5,
CHEMBL2107360,PALIPERIDONE PALMITATE,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,664.44,9.11,90.5,0,7,19,FAIL,MW=664.44; LogP=9.11; TPSA=90.5; RotB=19,
CHEMBL2107381,URIDINE TRIACETATE,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,370.1,-1.14,143.0,1,9,5,FAIL,LogP=-1.14; TPSA=143.0; HBA=9,
CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,349.23,2.64,51.2,1,5,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107383.pdbqt
CHEMBL2107386,VORAPAXAR SULFATE,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,492.24,5.63,77.5,1,5,5,FAIL,MW=492.24; LogP=5.63,
CHEMBL2107387,VORTIOXETINE HYDROBROMIDE,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,298.15,3.86,15.3,1,3,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107387.pdbqt
CHEMBL2107431,LYNESTRENOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,284.21,4.31,20.2,1,1,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107431.pdbqt
CHEMBL2107495,TEMAFLOXACIN HYDROCHLORIDE,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,417.13,2.9,74.6,2,4,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107495.pdbqt
CHEMBL2107519,CHLORNAPHAZINE,ClCCN(CCCl)c1ccc2ccccc2c1,267.06,4.12,3.2,0,1,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107519.pdbqt
CHEMBL2107525,SODIUM PHOSPHATE P 32,O=[32P](O)(O)O,98.98,-0.93,77.8,3,1,0,FAIL,MW=98.98; LogP=-0.93,
CHEMBL2107554,SODIUM DIBUNATE,CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1,320.14,4.68,54.4,1,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107554.pdbqt
CHEMBL2107560,"SODIUM PHOSPHATE, DIBASIC",O=P(O)(O)O,97.98,-0.93,77.8,3,1,0,FAIL,MW=97.98; LogP=-0.93,
CHEMBL2107726,ARIMOCLOMOL,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,313.12,1.08,72.0,1,5,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107726.pdbqt
CHEMBL2107797,NORGESTREL,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,312.21,3.88,37.3,1,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107797.pdbqt
CHEMBL2107799,FLURPIRIDAZ F 18,CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O,367.13,3.72,53.4,0,4,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2107799.pdbqt
CHEMBL2107806,TALAPORFIN SODIUM,C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)O)C(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C,711.29,5.95,235.7,7,7,12,FAIL,MW=711.29; LogP=5.95; TPSA=235.7; HBD=7; RotB=12,
CHEMBL2107815,TREPROSTINIL DIOLAMINE,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,390.24,3.58,87.0,3,4,10,FAIL,RotB=10,
CHEMBL2107816,RADIUM RA 223 DICHLORIDE,[Cl][223Ra][Cl],292.96,1.38,0.0,0,0,0,FAIL,pdbqt_fail,
CHEMBL2107817,AVIBACTAM SODIUM,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,265.04,-1.53,130.2,2,5,3,FAIL,LogP=-1.53; TPSA=130.2,
CHEMBL2107825,TENOFOVIR ALAFENAMIDE,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,476.19,2.97,143.5,2,9,11,FAIL,MW=476.19; TPSA=143.5; HBA=9; RotB=11,
CHEMBL2107826,VIBEGRON,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,444.22,2.77,96.2,3,5,6,FAIL,TPSA=96.2,
CHEMBL2107830,EMPAGLIFLOZIN,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,450.14,1.61,108.6,4,7,6,FAIL,MW=450.14; TPSA=108.6; HBD=4,
CHEMBL2107831,LUSUTROMBOPAG,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,590.14,8.52,97.8,2,6,13,FAIL,MW=590.14; LogP=8.52; TPSA=97.8; RotB=13,
CHEMBL2107834,RIOCIGUAT,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,422.16,2.44,138.1,2,8,4,FAIL,TPSA=138.1; HBA=8,
CHEMBL2109882,TRISILICATE,O=[Si](O)O[Si](O)(O)O[Si](=O)O,215.92,-3.74,133.5,4,6,4,FAIL,LogP=-3.74; TPSA=133.5; HBD=4,
CHEMBL2110367,TRIMETHOPRIM SULFATE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.14,1.26,105.5,2,7,5,FAIL,TPSA=105.5,
CHEMBL2110368,BETHANIDINE SULFATE,C/N=C(\NC)NCc1ccccc1,177.13,0.98,36.4,2,1,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2110368.pdbqt
CHEMBL2110372,RANITIDINE HYDROCHLORIDE,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.14,1.46,83.6,2,7,10,FAIL,RotB=10,
CHEMBL2110557,RUBIDIUM CHLORIDE,[Rb+],84.91,-3.0,0.0,0,0,0,FAIL,MW=84.91; LogP=-3.0,
CHEMBL2110588,ELIGLUSTAT,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,404.27,3.43,71.0,2,5,11,FAIL,RotB=11,
CHEMBL2110636,BUNAMIODYL,CCCC(=O)Nc1c(I)cc(I)c(/C=C(\CC)C(=O)O)c1I,638.83,5.12,66.4,2,2,6,FAIL,MW=638.83; LogP=5.12,
CHEMBL2110725,VINFLUNINE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,816.39,5.08,133.9,2,11,7,FAIL,MW=816.39; LogP=5.08; TPSA=133.9; HBA=11,
CHEMBL2110731,TOFOGLIFLOZIN ANHYDROUS,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,386.17,1.0,99.4,4,6,4,FAIL,TPSA=99.4; HBD=4,
CHEMBL2110732,DACOMITINIB ANHYDROUS,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,469.17,5.16,79.4,2,6,7,FAIL,MW=469.17; LogP=5.16,
CHEMBL2110962,MEFENOREX,CC(Cc1ccccc1)NCCCCl,211.11,2.84,12.0,1,1,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2110962.pdbqt
CHEMBL2110978,METHIODAL,O=S(=O)(O)CI,221.88,0.27,54.4,1,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2110978.pdbqt
CHEMBL2111097,LEVAMLODIPINE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,408.15,2.27,99.9,2,7,8,FAIL,TPSA=99.9,
CHEMBL2111100,MIFAMURTIDE ACID,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,1236.75,5.76,376.1,10,18,52,FAIL,MW=1236.75; LogP=5.76; TPSA=376.1; HBD=10; HBA=18; RotB=52,
CHEMBL2111101,PIMAVANSERIN,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,427.26,4.67,44.8,1,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2111101.pdbqt
CHEMBL2111112,VERNAKALANT,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,349.23,2.64,51.2,1,5,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2111112.pdbqt
CHEMBL2111186,TALAPORFIN,C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)O)C(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C,711.29,5.95,235.7,7,7,12,FAIL,MW=711.29; LogP=5.95; TPSA=235.7; HBD=7; RotB=12,
CHEMBL2111187,RADIUM DICHLORIDE,[Cl][Ra][Cl],295.96,1.38,0.0,0,0,0,FAIL,pdbqt_fail,
CHEMBL2111286,RANITIDINE BISMUTH CITRATE,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.14,1.46,83.6,2,7,10,FAIL,RotB=10,
CHEMBL2134724,IPRATROPIUM BROMIDE,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,332.22,2.85,46.5,1,3,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2134724.pdbqt
CHEMBL2138684,FROVATRIPTAN SUCCINATE,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.14,1.34,70.9,3,2,2,FAIL,PAINS,
CHEMBL2145077,IVABRADINE HYDROCHLORIDE,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,468.26,3.31,60.5,0,6,10,FAIL,MW=468.26; RotB=10,
CHEMBL2146063,CHLORTETRACYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,478.11,0.44,181.6,6,9,2,FAIL,MW=478.11; TPSA=181.6; HBD=6; HBA=9,
CHEMBL2146102,EPHEDRINE HYDROCHLORIDE,CN[C@@H](C)[C@H](O)c1ccccc1,165.12,1.33,32.3,2,2,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2146102.pdbqt
CHEMBL2146123,METHACYCLINE HYDROCHLORIDE,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,442.14,-0.44,181.6,6,9,2,FAIL,TPSA=181.6; HBD=6; HBA=9,
CHEMBL2146124,CEFUROXIME SODIUM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.07,-0.54,173.8,3,9,7,FAIL,LogP=-0.54; TPSA=173.8; HBA=9,
CHEMBL2146140,ESOMEPRAZOLE STRONTIUM,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,345.11,2.9,83.1,1,5,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2146140.pdbqt
CHEMBL2146146,ATROPINE SULFATE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,289.17,1.93,49.8,1,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2146146.pdbqt
CHEMBL2146883,COBIMETINIB,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,531.06,3.78,64.6,3,4,4,FAIL,MW=531.06,
CHEMBL2147777,TENELIGLIPTIN,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,426.22,1.57,56.6,1,6,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2147777.pdbqt
CHEMBL2159122,ELUXADOLINE,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,569.26,4.16,164.6,4,6,11,FAIL,MW=569.26; TPSA=164.6; HBD=4; RotB=11,
CHEMBL2165326,APROCITENTAN,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,543.92,2.53,142.2,2,8,8,FAIL,MW=543.92; TPSA=142.2; HBA=8,
CHEMBL2178422,RIMEGEPANT,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,534.22,4.49,119.1,2,6,3,FAIL,MW=534.22; TPSA=119.1,
CHEMBL2181927,FINERENONE,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,378.17,2.99,110.3,2,6,5,FAIL,TPSA=110.3,
CHEMBL2205807,ABAMETAPIR,Cc1ccc(-c2ccc(C)cn2)nc1,184.1,2.76,25.8,0,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2205807.pdbqt
CHEMBL2206196,PAROMOMYCIN SULFATE,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,615.3,-8.86,347.3,13,19,9,FAIL,MW=615.3; LogP=-8.86; TPSA=347.3; HBD=13; HBA=19; RotB=9,
CHEMBL2216870,IDELALISIB,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,415.16,3.75,101.4,2,6,5,FAIL,TPSA=101.4,
CHEMBL2218861,QUINAGOLIDE,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,395.22,2.14,72.9,2,4,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2218861.pdbqt
CHEMBL2218877,ERYTHROMYCIN ESTOLATE,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,789.49,2.75,200.0,4,15,9,FAIL,MW=789.49; TPSA=200.0; HBD=4; HBA=15; RotB=9,
CHEMBL2218878,TRIMETREXATE GLUCURONATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.18,2.74,117.5,3,8,6,FAIL,TPSA=117.5; HBA=8,
CHEMBL2218894,FLUVASTATIN SODIUM,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.18,4.63,82.7,3,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2218894.pdbqt
CHEMBL2218896,NABILONE,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,372.27,6.26,46.5,1,3,6,FAIL,LogP=6.26,
CHEMBL2218917,CEVIMELINE HYDROCHLORIDE,CC1OC2(CS1)CN1CCC2CC1,199.1,1.56,12.5,0,3,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2218917.pdbqt
CHEMBL2219411,MOMELOTINIB DIHYDROCHLORIDE,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,414.18,2.98,103.2,2,7,6,FAIL,TPSA=103.2,
CHEMBL2219414,ERAVACYCLINE DIHYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,558.21,0.29,193.7,6,10,5,FAIL,MW=558.21; TPSA=193.7; HBD=6; HBA=10,
CHEMBL2219416,NALOXEGOL OXALATE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,651.36,1.86,126.8,2,12,24,FAIL,MW=651.36; TPSA=126.8; HBA=12; RotB=24,
CHEMBL2219418,NALOXEGOL,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,651.36,1.86,126.8,2,12,24,FAIL,MW=651.36; TPSA=126.8; HBA=12; RotB=24,
CHEMBL2219425,ARIPIPRAZOLE LAUROXIL,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,659.33,8.68,62.3,0,6,19,FAIL,MW=659.33; LogP=8.68; RotB=19,
CHEMBL2219546,YTTERBIUM PENTETATE,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,393.14,-2.68,196.2,5,8,16,FAIL,LogP=-2.68; TPSA=196.2; HBD=5; HBA=8; RotB=16,
CHEMBL2219640,STRONTIUM CHLORIDE,[Sr+2],87.9,-0.38,0.0,0,0,0,FAIL,MW=87.9,
CHEMBL2219642,MAGNESIUM CHLORIDE ANHYDROUS,Cl,35.98,0.42,0.0,0,0,0,FAIL,MW=35.98,
CHEMBL2220427,ERYTHROMYCIN PROPIONATE,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,789.49,2.75,200.0,4,15,9,FAIL,MW=789.49; TPSA=200.0; HBD=4; HBA=15; RotB=9,
CHEMBL2220442,FLUVASTATIN,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.18,4.63,82.7,3,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2220442.pdbqt
CHEMBL2303621,DACLATASVIR DIHYDROCHLORIDE,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,738.39,6.22,174.6,4,8,11,FAIL,MW=738.39; LogP=6.22; TPSA=174.6; HBD=4; HBA=8; RotB=11,
CHEMBL2311071,VINYL CHLORIDE,C=CCl,61.99,1.37,0.0,0,0,0,FAIL,MW=61.99,
CHEMBL2325741,CAPIVASERTIB,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,428.17,2.1,120.2,4,6,6,FAIL,TPSA=120.2; HBD=4,
CHEMBL2336050,XANOMELINE TARTRATE,CCCCCCOc1nsnc1C1=CCCN(C)C1,281.16,3.22,38.3,0,5,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2336050.pdbqt
CHEMBL2336071,SIPONIMOD,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,516.26,6.77,62.1,1,4,9,FAIL,MW=516.26; LogP=6.77; RotB=9,
CHEMBL2338329,ROXADUSTAT,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,352.11,2.86,108.8,3,5,5,FAIL,TPSA=108.8,
CHEMBL2338675,FOSDENOPTERIN,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,363.06,-2.52,201.3,7,11,0,FAIL,LogP=-2.52; TPSA=201.3; HBD=7; HBA=11,
CHEMBL2348780,VAMOROLONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,356.2,2.75,74.6,2,4,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2348780.pdbqt
CHEMBL2355051,CLOMIPHENE,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,405.19,6.56,12.5,0,2,9,FAIL,LogP=6.56; RotB=9,
CHEMBL2355333,ZIMELDINE HYDROCHLORIDE,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,316.06,3.84,16.1,0,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2355333.pdbqt
CHEMBL2355456,IBUTILIDE FUMARATE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.24,4.16,69.6,2,4,14,FAIL,RotB=14,
CHEMBL2356097,METOPROLOL SUCCINATE,COCCc1ccc(OCC(O)CNC(C)C)cc1,267.18,1.61,50.7,2,4,9,FAIL,RotB=9,
CHEMBL2358147,CARPHENAZINE MALEATE,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,425.21,3.88,47.0,1,6,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2358147.pdbqt
CHEMBL2359670,THIETHYLPERAZINE MALATE,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,399.18,5.04,9.7,0,5,6,FAIL,LogP=5.04,
CHEMBL2359966,QUININE SULFATE,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,324.18,3.17,45.6,1,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2359966.pdbqt
CHEMBL2360079,ACETOPHENAZINE MALEATE,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,411.2,3.49,47.0,1,6,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL2360079.pdbqt
CHEMBL2360464,PEMETREXED DISODIUM,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,427.15,0.67,191.3,6,6,9,FAIL,TPSA=191.3; HBD=6; RotB=9,
CHEMBL2360580,BUCLIZINE HYDROCHLORIDE,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,432.23,6.54,6.5,0,2,5,FAIL,LogP=6.54,
